Matr,CF,1,2,3,tot,CDS,Tipo_CDS,Coorte,Anni_Carriera,ANNO_DIPLOMA,VOTO_DIPLOMA,CODICE_MECCANOGRAFICO,TIPO_MATURITA,ANNO_ACCADEMICO_LAUREA,VOTO_LAUREA,Erasmus,TESI_ESTERO,STATO_STUDENTE,MOTIVO_STATO_STUDENTE,FC
3731,'A3150',21,12,6,39,'06126',3,2016,3,2015,93,'AVPS018023','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3732,'A2738',54,54,33,141,'06126',3,2016,3,2016,91,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3733,'A678',54,54,45,153,'06126',3,2016,3,2016,82,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3734,'A1422',48,60,27,135,'06126',3,2016,3,2016,100,'NAPS12001N','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3735,'A4856',54,54,39,147,'06126',3,2016,3,2016,80,'AVPS06000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3736,'A3452',54,54,39,147,'06126',3,2016,3,2016,80,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3737,'A2641',12,?,?,12,'06126',3,2016,1,2016,96,'SAPS09000C','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
3738,'A591',48,12,24,84,'06126',3,2016,3,2015,64,'SAPS04401Q','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3739,'A30',48,48,45,141,'06126',3,2016,3,2016,90,'SAPS01000G','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3740,'A4818',36,6,?,42,'06126',3,2016,3,2015,86,'SATL02000C','Geometra',?,?,0,0,'Attivo','Immatricolazione',0
3741,'A3859',54,42,27,123,'06126',3,2016,3,2016,90,'AVPS02701R','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3742,'A2176',21,?,?,21,'06126',3,2016,1,2016,100,'SAIS044009','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
3743,'A3602',54,36,24,114,'06126',3,2016,3,2015,100,'SAPS03000R','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3744,'A949',48,42,36,126,'06126',3,2016,3,2015,100,'AVPM06000C','Magistrale',?,?,0,0,'Attivo','Immatricolazione',0
3745,'A4593',21,?,?,21,'06126',3,2016,3,2015,84,'AVPC05000N','Classica',?,?,0,0,'Attivo','Immatricolazione',0
3746,'A3650',54,42,45,141,'06126',3,2016,3,2016,90,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3747,'A281',21,21,?,42,'06126',3,2016,3,2016,70,'SAPM020007','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3748,'A4549',42,30,42,114,'06126',3,2016,3,2016,79,'NAPC02000L','Liceo-Europeo',?,?,0,0,'Attivo','Immatricolazione',0
3749,'A1005',42,18,18,78,'06126',3,2016,3,2015,76,'SATD070003','Tecnico-Commerciale',?,?,0,0,'Attivo','Immatricolazione',0
3750,'A3196',12,?,?,12,'06126',3,2016,2,2016,68,'SAPS08000T','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
3751,'A2030',48,36,12,96,'06126',3,2016,3,2016,70,'SAPS170004','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3752,'A2944',36,12,18,66,'06126',3,2016,3,2015,78,'SAPS170004','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3753,'A2095',54,60,39,153,'06126',3,2016,3,2016,100,'SAPS18000P','Liceo-Europeo',?,?,0,0,'Attivo','Immatricolazione',0
3754,'A3746',21,?,?,21,'06126',3,2016,1,2016,94,'AVPS12000T','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
3755,'A1052',15,21,18,54,'06126',3,2016,3,2016,67,'CEPS110004','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3756,'A3906',24,30,24,78,'06126',3,2016,3,2016,80,'NAPS110002','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3757,'A4531',42,18,36,96,'06126',3,2016,3,2015,88,'SATD070003','Tecnico-Commerciale',?,?,0,0,'Attivo','Immatricolazione',0
3758,'A2251',54,60,27,141,'06126',3,2016,3,2016,88,'SAPS170004','Liceo-Europeo',?,?,0,0,'Attivo','Immatricolazione',0
3759,'A1615',54,48,45,147,'06126',3,2016,3,2015,98,'BNIS00300N','Linguistico',?,?,0,0,'Attivo','Immatricolazione',0
3760,'A4127',42,42,24,108,'06126',3,2016,3,2016,88,'PZPS020002','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3761,'A4218',54,60,33,147,'06126',3,2016,3,2016,100,'NAPS180008','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3762,'A2142',33,15,6,54,'06126',3,2016,3,2016,94,'AVPS06001C','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3763,'A1572',6,?,?,6,'06126',3,2016,2,2016,100,'NARH07000E','Alberghiere',?,?,0,0,'Attivo','Immatricolazione',0
3764,'A892',33,15,24,72,'06126',3,2016,3,2015,77,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3765,'A344',21,?,?,21,'06126',3,2016,3,2016,96,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3766,'A4823',48,18,?,66,'06126',3,2016,3,2016,82,'NAPS01901L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3767,'A4325',48,60,51,159,'06126',3,2016,3,2015,93,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3768,'A4517',48,54,33,135,'06126',3,2016,3,2016,100,'NAPS06301P','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3769,'A4143',54,54,33,141,'06126',3,2016,3,2016,89,'SAPS08000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3770,'A3720',42,48,27,117,'06126',3,2016,3,2016,100,'SAPC10000P','Classica',?,?,0,0,'Attivo','Immatricolazione',0
3771,'A328',48,42,18,108,'06126',3,2016,3,2016,85,'SAPC03000N','Classica',?,?,0,0,'Attivo','Immatricolazione',0
3772,'A492',54,60,27,141,'06126',3,2016,3,2016,100,'SAPS020006','Liceo-Europeo',?,?,0,0,'Attivo','Immatricolazione',0
3773,'A411',15,33,?,48,'06126',3,2016,3,2016,94,'BNTF010008','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',0
3774,'A2739',6,?,?,6,'06126',3,2016,1,2016,97,'SAPS15000V','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
3775,'A2869',54,60,39,153,'06126',3,2016,3,2016,97,'SAPS15000V','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3776,'A4240',42,48,21,111,'06126',3,2016,3,2016,79,'SAPS15000V','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3777,'A3411',48,48,36,132,'06126',3,2016,3,2016,86,'NAPS02000Q','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3778,'A2953',6,?,?,6,'06126',3,2016,1,2016,76,'SAPS10000T','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
3779,'A2668',33,?,?,33,'06126',3,2016,3,2015,82,'PZPS00101N','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3780,'A1864',48,36,18,102,'06126',3,2016,3,2016,80,'SAPS01000G','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3781,'A2036',39,27,18,84,'06126',3,2016,3,2016,72,'NAPS01301N','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3782,'A4102',54,60,43,157,'06126',3,2016,3,2016,100,'SAIS00100B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3783,'A3246',21,?,?,21,'06126',3,2016,3,2016,71,'SAPS04401Q','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3784,'A245',?,?,?,?,'06126',3,2016,1,2016,74,'SATF03000V','Tecnici-Industriali',?,?,0,0,'Cessato','Rinuncia',0
3785,'A2040',21,?,?,21,'06126',3,2016,3,2015,84,'NAPS180008','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3786,'A2893',24,?,?,24,'06126',3,2016,2,2015,80,'SAIS01300N','Classica',?,?,0,0,'Sospeso','Trasferimento-Uscita',0
3787,'A603',33,9,12,54,'06126',3,2016,3,2016,70,'AVIS014008','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3788,'A3137',9,?,?,9,'06126',3,2016,2,2014,72,'SAPS10000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3789,'A3803',54,60,45,159,'06126',3,2016,3,2016,100,'SAPS09000C','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3790,'A4883',54,60,51,165,'06126',3,2016,3,2016,97,'SAPS09000C','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3791,'A3680',?,?,?,0,'06126',3,2016,1,2016,78,'AVIS014008','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
3792,'A4557',39,?,?,39,'06126',3,2016,2,2016,90,'NAPS12000L','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
3793,'A3527',?,?,?,?,'06126',3,2016,1,2016,82,'SAPM020007','Socio-Psico-Pedagogico',?,?,0,0,'Attivo','Immatricolazione',0
3794,'A1505',54,60,33,147,'06126',3,2016,3,2016,96,'SAIS00100B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3795,'A4090',48,24,36,108,'06126',3,2016,3,2016,73,'NAPS01301N','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3796,'A538',42,36,18,96,'06126',3,2016,3,2016,90,'CEPC02000P','Classica',?,?,0,0,'Attivo','Immatricolazione',0
3797,'A2993',?,?,?,?,'06126',3,2016,1,2016,97,'SATF08000X','Tecnici-Industriali',?,?,0,0,'Cessato','Rinuncia',0
3798,'A1162',42,36,18,96,'06126',3,2016,3,2016,100,'AVPS018012','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3799,'A4429',42,42,24,108,'06126',3,2016,3,2016,90,'AVTF00301A','Perito-Industriale',?,?,0,0,'Attivo','Immatricolazione',0
3800,'A2846',12,?,?,12,'06126',3,2016,1,2016,96,'FGTD08000A','ITIS-Informatica',?,?,0,0,'Cessato','Rinuncia',0
3801,'A3214',48,36,24,108,'06126',3,2016,3,2016,100,'SAPM020007','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3802,'A713',?,?,?,?,'06126',3,2016,1,2015,77,'SATL02000C','GEOMETRA',?,?,0,0,'Cessato','Rinuncia',0
3803,'A4073',54,48,45,147,'06126',3,2016,3,2016,100,'SATF04000D','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',0
3804,'A1860',21,?,?,21,'06126',3,2016,1,2016,78,'SAPS170004','Liceo-Europeo',?,?,0,0,'Cessato','Rinuncia',0
3805,'A2973',54,42,33,129,'06126',3,2016,3,2015,92,'SAPS03000R','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3806,'A3857',48,66,27,141,'06126',3,2016,3,2016,91,'AVPM040007','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3807,'A2709',54,48,45,147,'06126',3,2016,3,2016,100,'SATF08000X','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',0
3808,'A3593',48,30,18,96,'06126',3,2016,3,2016,82,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3809,'A2525',18,9,?,27,'06126',3,2016,2,2016,87,'BNPS008017','Scientifica',?,?,0,0,'Sospeso','Trasferimento-Uscita',0
3810,'A3238',48,42,45,135,'06126',3,2016,3,2016,97,'CEPM010008','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3811,'A1322',42,36,18,96,'06126',3,2016,3,2016,88,'AVPS12000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3812,'A2901',21,33,12,66,'06126',3,2016,3,2016,90,'NATD21000P','ITIS-Informatica',?,?,0,0,'Attivo','Immatricolazione',0
3813,'A3052',12,?,?,12,'06126',3,2016,3,2016,95,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3814,'A1296',24,30,18,72,'06126',3,2016,3,2015,86,'SAPS05701T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3815,'A2409',45,39,24,108,'06126',3,2016,3,2016,100,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3816,'A3615',42,42,24,108,'06126',3,2016,3,2016,84,'SAPS03000R','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3817,'A1309',12,?,?,12,'06126',3,2016,2,2016,60,'PZPS01901V','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
3818,'A1141',54,60,33,147,'06126',3,2016,3,2016,100,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3819,'A3995',?,?,?,0,'06126',3,2016,1,2015,60,'NAPS03901T','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
3820,'A495',21,21,?,42,'06126',3,2016,3,2015,100,'SAPS11000C','Scientifica',?,?,0,0,'Attivo','Trasf_in_ingresso',0
3821,'A2874',30,?,18,48,'06126',3,2016,3,2014,93,'SAPS08000T','Scientifica',?,?,0,0,'Attivo','Trasf_in_ingresso',0
3822,'A1366',30,18,12,60,'06126',3,2016,3,2016,68,'AVIS014008','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3823,'A909',24,24,12,60,'06126',3,2016,3,2016,70,'SAPS04401Q','Liceo-Europeo',?,?,0,0,'Attivo','Immatricolazione',0
3824,'A4085',12,?,?,12,'06126',3,2016,1,2016,70,'AVPM040007','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
3825,'A2463',54,54,51,159,'06126',3,2016,3,2016,95,'SAPS01000G','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3826,'A3299',54,48,27,129,'06126',3,2016,3,2016,90,'AVPS12000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3827,'A233',48,66,27,141,'06126',3,2016,3,2016,97,'SAPS070007','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3828,'A537',48,54,30,132,'06126',3,2016,3,2016,90,'SAPS03000R','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3829,'A1899',27,9,?,36,'06126',3,2016,3,2016,90,'SAIS067002','Aereonautico',?,?,0,0,'Cessato','Rinuncia',0
3830,'A652',?,?,?,?,'06126',3,2016,1,2016,96,'SAPS08000T','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
3831,'A2746',48,48,39,135,'06126',3,2016,3,2015,74,'SAPC12000X','Classica',?,?,0,0,'Attivo','Immatricolazione',0
3832,'A3660',?,?,?,?,'06126',3,2016,1,2015,78,'SAPS056012','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3833,'A1818',48,60,33,141,'06126',3,2016,3,2015,100,'SAPS056012','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3834,'A1845',54,60,51,165,'06126',3,2016,3,2015,100,'PZTD060008','GEOMETRA',?,?,0,0,'Attivo','Immatricolazione',0
3835,'A321',42,48,39,129,'06126',3,2016,3,2015,87,'SAPS09000C','Liceo-Europeo',?,?,0,0,'Attivo','Immatricolazione',0
3836,'A784',54,60,27,141,'06126',3,2016,3,2016,90,'SAPSX00078','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3837,'A1232',54,42,18,114,'06126',3,2016,3,2016,78,'SAPS020006','Liceo-Europeo',?,?,0,0,'Attivo','Immatricolazione',0
3838,'A2623',33,39,24,96,'06126',3,2016,3,2016,75,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3839,'A3540',54,60,39,153,'06126',3,2016,3,2016,100,'SAIS00100B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3840,'A2083',42,30,24,96,'06126',3,2016,3,2016,95,'NAPS540009','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3841,'A2309',33,15,18,66,'06126',3,2016,3,2016,88,'SAPC03000N','Classica',?,?,0,0,'Attivo','Immatricolazione',0
3842,'A4790',36,12,18,66,'06126',3,2016,3,2016,80,'SAPSX00078','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3843,'A405',12,?,6,18,'06126',3,2016,3,2016,70,'SAPS10000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3844,'A1974',39,21,30,90,'06126',3,2016,3,2016,82,'NAPS01301N','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3845,'A4492',27,?,?,27,'06126',3,2016,3,2016,68,'SAPS170004','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3846,'A244',30,18,24,72,'06126',3,2016,3,2016,82,'AVPM040007','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3847,'A2345',6,?,?,6,'06126',3,2016,1,2016,92,'SAIS067002','Perito-Industriale',?,?,0,0,'Cessato','Rinuncia',0
3848,'A1124',48,36,18,102,'06126',3,2016,3,2016,88,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3849,'A2720',48,60,24,132,'06126',3,2016,3,2016,100,'BNPS003014','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3850,'A3779',36,24,12,72,'06126',3,2016,3,2016,82,'NAPC19000Q','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3851,'A2026',54,60,27,141,'06126',3,2016,3,2016,100,'NAPC030007','Classica',?,?,0,0,'Attivo','Immatricolazione',0
3852,'A3930',12,?,?,12,'06126',3,2016,1,2016,83,'BNPM02000T','Socio-Psico-Pedagogico',?,?,0,0,'Cessato','Rinuncia',0
3853,'A1825',42,36,24,102,'06126',3,2016,3,2016,89,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3854,'A1401',48,54,39,141,'06126',3,2016,3,2016,77,'NAPS12001N','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3855,'A4065',54,42,36,132,'06126',3,2016,3,2016,76,'SAPS01000G','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3856,'A228',6,?,?,6,'06126',3,2016,1,2016,97,'SATF08000X','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',0
3857,'A1883',48,42,42,132,'06126',3,2016,3,2016,82,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3858,'A610',33,?,?,33,'06126',3,2016,2,2016,96,'NATD21000P','Ragioneria',?,?,0,0,'Cessato','Rinuncia',0
3859,'A809',42,18,30,90,'06126',3,2016,3,2016,96,'NAPS110002','Liceo-Europeo',?,?,0,0,'Attivo','Immatricolazione',0
3860,'A4114',42,24,12,78,'06126',3,2016,3,2016,92,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3861,'A2238',48,54,30,132,'06126',3,2016,3,2016,88,'SAIS00100B','Classica',?,?,0,0,'Attivo','Immatricolazione',0
3862,'A867',24,24,18,66,'06126',3,2016,3,2015,78,'SAPS05701T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3863,'A3731',15,6,18,39,'06126',3,2016,3,2016,63,'SATL04000N','GEOMETRA',?,?,0,0,'Attivo','Immatricolazione',0
3864,'A1722',48,42,24,114,'06126',3,2016,3,2016,84,'AVPS02701R','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3865,'A1807',39,9,36,84,'06126',3,2016,3,2016,87,'PZPS00601R','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3866,'A1061',54,60,33,147,'06126',3,2016,3,2016,94,'NAIS019006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3867,'A1453',?,?,?,0,'06126',3,2016,1,2016,66,'SAPS08000T','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
3868,'A2922',42,18,12,72,'06126',3,2016,3,2016,91,'SAPS120003','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3869,'A2847',42,48,18,108,'06126',3,2016,3,2016,94,'SAPC12000X','Classica',?,?,0,0,'Attivo','Immatricolazione',0
3870,'A3770',30,30,36,96,'06126',3,2016,3,2016,100,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3871,'A479',15,?,?,15,'06126',3,2016,1,2016,82,'SAPS056012','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
3872,'A646',54,60,33,147,'06126',3,2016,3,2016,100,'SAPC040008','Classica',?,?,0,0,'Attivo','Immatricolazione',0
3873,'A1131',48,60,33,141,'06126',3,2016,3,2016,93,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3874,'A715',54,60,33,147,'06126',3,2016,3,2016,97,'SAIS00100B','Liceo-Europeo',?,?,0,0,'Attivo','Immatricolazione',0
3875,'A4910',48,54,12,114,'06126',3,2016,3,2016,85,'SAIS044009','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3876,'A1484',42,24,18,84,'06126',3,2016,3,2013,77,'AVPS03000G','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3877,'A2855',48,36,54,138,'06126',3,2016,3,2016,100,'NAPS110002','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3878,'A3467',48,30,30,108,'06126',3,2016,3,2015,95,'SAPS08000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3879,'A604',54,48,45,147,'06126',3,2016,3,2016,93,'AVPS003018','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3880,'A2745',21,?,?,21,'06126',3,2016,3,2016,78,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3881,'A2674',6,91,22,119,'06126',3,2015,3,2012,74,'SAPS03000R','Scientifica',?,?,1,0,'Attivo','Trasf_in_ingresso',1
3882,'A162',39,57,?,96,'06126',3,2015,3,2015,78,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Trasf_in_ingresso',1
3883,'A2933',42,30,12,84,'06126',3,2016,3,2014,86,'AVPS06000B','Scientifica',?,?,0,0,'Attivo','Trasf_in_ingresso',0
3884,'A1821',39,21,12,72,'06126',3,2016,3,2016,83,'SAPS070007','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3885,'A935',42,12,12,66,'06126',3,2016,3,2016,80,'SAPS18000P','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3886,'A4261',54,42,51,147,'06126',3,2016,3,2016,90,'NAPS01301N','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3887,'A2212',54,54,33,141,'06126',3,2016,3,2016,82,'AVPS12000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3888,'A313',48,48,36,132,'06126',3,2016,3,2016,81,'SAPC03000N','Classica',?,?,0,0,'Attivo','Immatricolazione',0
3889,'A642',?,?,?,?,'06126',3,2016,1,2016,96,'NATD21000P','ITIS-Informatica',?,?,0,0,'Cessato','Rinuncia',0
3890,'A124',42,66,33,141,'06126',3,2016,3,2014,96,'SAPC040008','Classica',?,?,0,0,'Attivo','Trasf_in_ingresso',0
3891,'A4010',54,60,51,165,'06126',3,2016,3,2016,95,'SAPS09000C','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3892,'A3586',54,54,39,147,'06126',3,2016,3,2016,94,'AVPS12000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3893,'A4585',42,?,?,42,'06126',3,2016,3,2016,75,'NAPS02000Q','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3894,'A1752',54,54,21,129,'06126',3,2016,3,2016,78,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3895,'A911',36,66,39,141,'06126',3,2016,3,2016,98,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3896,'A4309',42,30,36,108,'06126',3,2016,3,2016,81,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3897,'A1879',21,?,?,21,'06126',3,2016,1,2016,100,'SAPS020006','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
3898,'A4469',54,60,45,159,'06126',3,2016,3,2016,100,'SAPS08000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3899,'A4744',54,30,18,102,'06126',3,2016,3,2016,83,'NAPS02000Q','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3900,'A3152',54,54,15,123,'06126',3,2016,3,2016,83,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3901,'A1047',48,18,12,78,'06126',3,2016,3,2016,66,'AVPS12000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3902,'A109',42,66,30,138,'06126',3,2016,3,2016,86,'AVPC00101D','Classica',?,?,0,0,'Attivo','Immatricolazione',0
3903,'A2197',?,?,?,?,'06126',3,2016,1,2015,73,'AVPS06000B','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
3904,'A1043',30,18,36,84,'06126',3,2016,3,2014,90,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Trasf_in_ingresso',0
3905,'A4724',?,?,?,?,'06126',3,2016,1,2016,78,'SAPS08000T','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
3906,'A1698',48,30,24,102,'06126',3,2016,3,2015,100,'SAPC10000P','Classica',?,?,0,0,'Attivo','Immatricolazione',0
3907,'A4352',24,12,6,42,'06126',3,2016,3,2015,77,'SAIS00100B','Scientifica',?,?,0,0,'Attivo','PASSAGGIO',0
3908,'A948',54,60,33,147,'06126',3,2016,3,2016,82,'MTIS00400T','Liceo-Europeo',?,?,0,0,'Attivo','Immatricolazione',0
3909,'A4553',42,12,?,54,'06126',3,2016,3,2016,85,'SAPSX00078','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3910,'A981',21,?,?,21,'06126',3,2016,3,2015,81,'SATD01000B','ITIS-Informatica',?,?,0,0,'Attivo','Immatricolazione',0
3911,'A3403',54,60,43,157,'06126',3,2016,3,2016,100,'SAPS01102D','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3912,'A4667',42,18,36,96,'06126',3,2016,3,2016,72,'SAPS120003','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3913,'A3008',33,27,30,90,'06126',3,2016,3,2016,96,'SAPC03000N','Classica',?,?,0,0,'Attivo','Immatricolazione',0
3914,'A62',54,60,39,153,'06126',3,2016,3,2016,100,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3915,'A4370',48,?,18,66,'06126',3,2016,3,2015,82,'CEPS03000C','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3916,'A2123',?,?,?,0,'06126',3,2016,2,2016,81,'AVPS06002D','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
3917,'A3777',48,60,39,147,'06126',3,2016,3,2016,86,'AVPM040007','Linguistico',?,?,0,0,'Attivo','Immatricolazione',0
3918,'A1601',6,?,?,6,'06126',3,2016,3,2016,75,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3919,'A18',54,60,39,153,'06126',3,2016,3,2016,100,'NAIS019006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3920,'A4159',54,54,21,129,'06126',3,2016,3,2015,94,'CEPS03000C','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3921,'A116',?,?,?,0,'06126',3,2016,1,2016,67,'SAPS15000V','Liceo-Europeo',?,?,0,0,'Cessato','Rinuncia',0
3922,'A3123',54,60,27,141,'06126',3,2016,3,2015,100,'SAPS08000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3923,'A2310',21,?,?,21,'06126',3,2016,1,2016,95,'AVPS12000T','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
3924,'A67',?,?,?,0,'06126',3,2016,1,2016,83,'CEPM010008','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
